id,vi_audio,en_audio,vi_duration_s,en_duration_s,text_vi,text_en
1430,remote_dataset/fleurs_vi_en/train/vi/vi_01430.wav,remote_dataset/fleurs_vi_en/train/en/en_01430.wav,11.76,8.28,nhiều nhà cổ sinh vật học ngày nay tin rằng có một nhóm khủng long đã sống sót và còn tồn tại cho đến nay chúng ta gọi chúng là loài chim,many paleontologists today believe that one group of dinosaurs survived and is alive today we call them birds
1431,remote_dataset/fleurs_vi_en/train/vi/vi_01431.wav,remote_dataset/fleurs_vi_en/train/en/en_01431.wav,7.92,10.32,sự phát triển của công nghệ mới cho phép chúng ta quan sát và nghiên cứu những cấu trúc và quá trình não bộ mà trước đây ta chưa từng thấy,the rise of new technologies allows us to see and investigate brain structures and processes never seen before
1432,remote_dataset/fleurs_vi_en/train/vi/vi_01432.wav,remote_dataset/fleurs_vi_en/train/en/en_01432.wav,17.16,16.68,tại đây họ tìm thấm thi thể của saroja balasubramanian 53 tuổi được trùm bằng những chiếc mền dính máu,there they found the body of saroja balasubramanian 53 covered with blood-stained blankets
1433,remote_dataset/fleurs_vi_en/train/vi/vi_01433.wav,remote_dataset/fleurs_vi_en/train/en/en_01433.wav,8.70,10.80,ngày nay nhiều người sami làm việc trong các ngành nghề hiện đại ngành du lịch là nguồn thu nhập quan trọng ở sapmi khu vực của sami,today many sámi work in modern trades. tourism is an important income in sápmi the sámi area
1434,remote_dataset/fleurs_vi_en/train/vi/vi_01434.wav,remote_dataset/fleurs_vi_en/train/en/en_01434.wav,12.24,10.50,các báo cáo sau đó chỉ ra rằng chiếc máy bay đã nhận được một lời đe doạ đánh bom và phải chuyển hướng quay trở lại afghanistan rồi hạ cánh ở kandahar,later reports then stated the plane received a bomb threat and was diverted back to afghanistan landing in kandahar
1435,remote_dataset/fleurs_vi_en/train/vi/vi_01435.wav,remote_dataset/fleurs_vi_en/train/en/en_01435.wav,8.70,5.28,hầu hết các loài côn trùng có lợi thế là có thể gập cánh của chúng lại phía sau dọc theo cơ thể,most insects have the advantage of being able to fold their wings back along the body
1436,remote_dataset/fleurs_vi_en/train/vi/vi_01436.wav,remote_dataset/fleurs_vi_en/train/en/en_01436.wav,13.98,10.08,các sòng bạc thường cố gắng khiến khách bỏ ra nhiều thời gian và tiền bạc nhất tại những nơi này thường không có cửa sổ và đồng hồ lối ra cũng rất khó tìm,casinos typically make many efforts to maximize time and money spent by guests windows and clocks are usually absent and exits can be hard to find
1437,remote_dataset/fleurs_vi_en/train/vi/vi_01437.wav,remote_dataset/fleurs_vi_en/train/en/en_01437.wav,6.54,6.42,hành động này đôi khi dẫn đến rạn nứt quan hệ giữa lãnh đạo và những người khác trong đội nhóm,this behavior oftentimes results in rifts between the leaders and the rest of the team
1439,remote_dataset/fleurs_vi_en/train/vi/vi_01439.wav,remote_dataset/fleurs_vi_en/train/en/en_01439.wav,13.26,12.12,sứa hộp xuất hiện gần các bãi biển và gần các cửa sông từ tháng mười đến tháng tư về phía bắc khu 1770 thỉnh thoảng cũng có thể gặp chúng ngoài thời gian này,box jellyfish occur near beaches and near river estuaries from october to april north of 1770 they can occasionally be found outside these times
1440,remote_dataset/fleurs_vi_en/train/vi/vi_01440.wav,remote_dataset/fleurs_vi_en/train/en/en_01440.wav,6.54,6.72,sự đột biến bổ sung biến thể di truyền mới và sự chọn lọc loại bỏ nó khỏi nhóm biến thể biểu hiện,mutation adds new genetic variation and selection removes it from the pool of expressed variation
1441,remote_dataset/fleurs_vi_en/train/vi/vi_01441.wav,remote_dataset/fleurs_vi_en/train/en/en_01441.wav,7.62,5.82,có nhiều cách để lọc nước trong số đó có những cách rất hiệu quả để loại bỏ những nguy cơ cụ thể,there are different ways of purifying water some more effective against specific threats
1442,remote_dataset/fleurs_vi_en/train/vi/vi_01442.wav,remote_dataset/fleurs_vi_en/train/en/en_01442.wav,13.44,8.88,tiểu văn hóa có thể khác biệt vì tuổi tác dân tộc giai cấp vị trí và/hoặc giới tính của các thành viên,subcultures can be distinctive because of the age ethnicity class location and/or gender of the members
1443,remote_dataset/fleurs_vi_en/train/vi/vi_01443.wav,remote_dataset/fleurs_vi_en/train/en/en_01443.wav,9.48,11.64,hoạt động ngắm hoa anh đào nở gọi là hanami đã là một phần của văn hóa nhật bản từ thế kỷ thứ 8,cherry blossom viewing known as hanami has been a part of japanese culture since the 8th century
1444,remote_dataset/fleurs_vi_en/train/vi/vi_01444.wav,remote_dataset/fleurs_vi_en/train/en/en_01444.wav,10.56,7.98,trường hợp tử vong là nicholas alden 25 tuổi và zachary cuddeback 21 tuổi cuddeback là người lái,the fatalities were nicholas alden 25 and zachary cuddeback 21 cuddeback had been the driver
1446,remote_dataset/fleurs_vi_en/train/vi/vi_01446.wav,remote_dataset/fleurs_vi_en/train/en/en_01446.wav,12.36,13.02,đến ngày 17 tháng chín năm 1939 phòng tuyến của ba lan bị phá vỡ và hy vọng duy nhất là rút lui và tổ chức lại dọc theo đầu cầu romania,by september 17 1939 the polish defense was already broken and the only hope was to retreat and reorganise along the romanian bridgehead
1447,remote_dataset/fleurs_vi_en/train/vi/vi_01447.wav,remote_dataset/fleurs_vi_en/train/en/en_01447.wav,10.62,12.84,bác sĩ tony moll đã phát hiện ra bệnh lao siêu kháng thuốc xdr-tb tại khu vực kwazulu-natal nam phi,dr. tony moll discovered the extremely drug resistant tuberculosis xdr-tb in the south african region kwazulu-natal
1448,remote_dataset/fleurs_vi_en/train/vi/vi_01448.wav,remote_dataset/fleurs_vi_en/train/en/en_01448.wav,12.18,9.30,chính phủ cũng đã hứa sẽ cung cấp vài triệu liều vắc-xin viêm não để giúp các cơ quan y tế chuẩn bị sẵn sàng cho năm tới,several million vials of encephalitis vaccine have also been promised by the government which will help prepare health agencies for next year
1449,remote_dataset/fleurs_vi_en/train/vi/vi_01449.wav,remote_dataset/fleurs_vi_en/train/en/en_01449.wav,9.60,9.12,trường tồn theo thời gian động hira lưu giữ hình ảnh sinh động về xu hướng tâm linh mà thánh mohamed để lại,he cave itself which survived the times gives a very vivid image of muhammad's spiritual inclinations
1450,remote_dataset/fleurs_vi_en/train/vi/vi_01450.wav,remote_dataset/fleurs_vi_en/train/en/en_01450.wav,17.04,12.60,họ phát hiện ra rằng mặt trời hoạt động theo những nguyên tắc căn bản giống như các ngôi sao khác hoạt động của tất cả những ngôi sao trong hệ thống này được kết luận vận hành vì sự tự phát sáng tự quay quanh trục và không có gì khác,they found the sun operated on the same basic principles as other stars the activity of all stars in the system was found to be driven by their luminosity their rotation and nothing else
1451,remote_dataset/fleurs_vi_en/train/vi/vi_01451.wav,remote_dataset/fleurs_vi_en/train/en/en_01451.wav,9.24,7.62,trong khi đó hải quân đức cũng sử dụng tàu ngầm u-boat cố gắng ngăn chặn dòng vận chuyển này,at the same time the german navy using mainly u-boats was trying to stop this traffic
1452,remote_dataset/fleurs_vi_en/train/vi/vi_01452.wav,remote_dataset/fleurs_vi_en/train/en/en_01452.wav,15.60,12.24,một trong những giáo lý chính của cơ đốc giáo là sự giàu có nên được sử dụng để giảm bớt đau khổ và nghèo đói và các quỹ đóng góp cho nhà thờ tồn tại là vì mục đích đó,one of the main christian tenets is that wealth should be used to alleviate suffering and poverty and that the monetary funds of the church are there specifically for that reason
1453,remote_dataset/fleurs_vi_en/train/vi/vi_01453.wav,remote_dataset/fleurs_vi_en/train/en/en_01453.wav,19.62,16.62,tốc độ giới hạn được quy định tại khu vực này thấp hơn đáng kể so với các phần đường trước và sau đó - tốc độ phổ biến rơi vào khoảng 35-40 dặm/h 56-64 km/h - và việc tuân thủ nghiêm ngặt những quy định này là vô cùng quan trọng,posted speed limits are noticeably lower than in previous and subsequent sections — commonly 35-40 mph 56-64 km/h — and strict obedience to them is even more important than otherwise
1454,remote_dataset/fleurs_vi_en/train/vi/vi_01454.wav,remote_dataset/fleurs_vi_en/train/en/en_01454.wav,8.22,7.92,trang web của đài mô tả chương trình này là kịch truyền thanh phong cách cổ điển mang nét mới táo bạo và độc đáo,the station's web site describes the show as old school radio theater with a new and outrageous geeky spin
1455,remote_dataset/fleurs_vi_en/train/vi/vi_01455.wav,remote_dataset/fleurs_vi_en/train/en/en_01455.wav,7.38,7.50,những đặc tính riêng biệt của internet dẫn đến nhiều khía cạnh mới về cách sử dụng và cách tiếp cận sự hài lòng,the distinct characteristics of the internet lead to additional dimensions in terms of the uses and gratifications approach
1456,remote_dataset/fleurs_vi_en/train/vi/vi_01456.wav,remote_dataset/fleurs_vi_en/train/en/en_01456.wav,24.90,19.26,khi một nhóm nhỏ các sinh vật sống số lượng nhỏ tách khỏi quần thể chính chẳng hạn như khi chúng di chuyển qua một dãy núi hay một dòng sông hoặc đến một hòn đảo thật xa nơi xuất phát để chúng khó lòng quay trở lại nhóm sinh vật này thường sẽ nhận thức được việc mình đang ở một môi trường khác so với trước đây,when a small group of living things a small population gets separated from the main population that they came from like if they move over a mountain range or a river or if they move to a new island so that they can't easily move back they will often find themselves in a different environment than they were in before
1457,remote_dataset/fleurs_vi_en/train/vi/vi_01457.wav,remote_dataset/fleurs_vi_en/train/en/en_01457.wav,16.50,9.54,các trận đấu bắt đầu lúc 10 giờ sáng trong điều kiện thời tiết lý tưởng nếu không tính cơn mưa phùn nhỏ bất chợt xuất hiện vào giữa buổi sáng và qua đi nhanh chóng thì đó là một ngày tuyệt vời đối với giải bóng bầu dục bảy người,the games kicked off at 10:00am with great weather and apart from mid morning drizzle which quickly cleared up it was a perfect day for 7's rugby
1458,remote_dataset/fleurs_vi_en/train/vi/vi_01458.wav,remote_dataset/fleurs_vi_en/train/en/en_01458.wav,9.60,6.30,cần một quả tên lửa khổng lồ cao trên 100 foot để đưa vệ tinh hoặc kính viễn vọng lên không gian,it takes a giant rocket over a 100 feet high to put a satellite or telescope in space
1459,remote_dataset/fleurs_vi_en/train/vi/vi_01459.wav,remote_dataset/fleurs_vi_en/train/en/en_01459.wav,10.08,8.76,bánh ngọt trái cây rất phổ biến ở đây trong đó táo được sử dụng để làm bánh quanh năm còn cherry và mận cũng được sử dụng vào mùa hè,fruit pastries are common with apples cooked into pastries year round and cherries and plums making their appearances during the summer
1460,remote_dataset/fleurs_vi_en/train/vi/vi_01460.wav,remote_dataset/fleurs_vi_en/train/en/en_01460.wav,10.38,7.68,trong một cuộc phỏng vấn ông ấy nói rằng biến thể mới có mức độ đáng lo ngại và đáng báo động rất cao do có tỷ lệ gây thương vong rất cao,in an interview he said the new variant was very highly troubling and alarming because of the very high fatality rate
